40.000000	54695.000000	2.010000	-7250.000000	-36816675.000000	658.000000	45.000000	
40.000000	54695.000000	2.010000	-7250.000000	-36816675.000000	658.000000	45.000000	
0.000000	336025.000000	17.410000	-24152.000000	-97342266.000000	3060.000000	555.000000	
8.000000	306413.000000	14.810000	-23813.000000	-93856835.000000	2697.000000	378.000000	
16.000000	224809.000000	11.460000	-19044.000000	-76067927.000000	1957.000000	438.000000	
1.000000	333029.000000	17.130000	-23865.000000	-92082741.000000	2966.000000	552.000000	
39.000000	58635.000000	2.480000	-7250.000000	-37209380.000000	671.000000	54.000000	
2.000000	333091.000000	16.810000	-23908.000000	-91670417.000000	2924.000000	549.000000	
6.000000	312205.000000	15.040000	-22361.000000	-94644127.000000	2829.000000	482.000000	
24.000000	192779.000000	8.930000	-13436.000000	-57191021.000000	1359.000000	336.000000	
37.000000	63644.000000	3.340000	-10274.000000	-42695200.000000	808.000000	70.000000	
5.000000	274852.000000	15.480000	-23614.000000	-95209826.000000	2758.000000	538.000000	
30.000000	130001.000000	6.570000	-10734.000000	-41611286.000000	1068.000000	217.000000	
9.000000	310899.000000	14.590000	-22921.000000	-79305366.000000	2479.000000	462.000000	
6.000000	321010.000000	15.050000	-21884.000000	-90161537.000000	2804.000000	523.000000	
9.000000	313417.000000	13.740000	-20753.000000	-88768212.000000	2627.000000	497.000000	
24.000000	141361.000000	8.150000	-17846.000000	-68210198.000000	1545.000000	293.000000	
22.000000	160560.000000	10.410000	-16085.000000	-58922433.000000	1551.000000	364.000000	
33.000000	106118.000000	4.640000	-9988.000000	-44724086.000000	989.000000	173.000000	
16.000000	228392.000000	11.650000	-20068.000000	-81168322.000000	2175.000000	442.000000	
22.000000	147975.000000	9.990000	-16312.000000	-63901039.000000	1616.000000	325.000000	
10.000000	284489.000000	14.030000	-21362.000000	-74044176.000000	2435.000000	329.000000	
26.000000	172729.000000	7.210000	-16177.000000	-53596228.000000	1663.000000	217.000000	
33.000000	91384.000000	4.970000	-14364.000000	-49889442.000000	1023.000000	125.000000	
17.000000	287612.000000	10.540000	-19705.000000	-70967886.000000	2018.000000	494.000000	
35.000000	81908.000000	4.420000	-12560.000000	-43529306.000000	925.000000	127.000000	
38.000000	118545.000000	2.680000	-8101.000000	-37510800.000000	720.000000	60.000000	
12.000000	301038.000000	13.030000	-20231.000000	-82868625.000000	2317.000000	423.000000	
9.000000	262607.000000	13.850000	-20566.000000	-88161862.000000	2345.000000	490.000000	
4.000000	325435.000000	16.070000	-23858.000000	-91039324.000000	2859.000000	533.000000	
3.000000	322331.000000	16.230000	-24129.000000	-96501520.000000	2959.000000	470.000000	
21.000000	252550.000000	9.320000	-16147.000000	-64857873.000000	1896.000000	302.000000	
12.000000	288430.000000	13.470000	-18672.000000	-69088371.000000	2271.000000	452.000000	
26.000000	112418.000000	6.940000	-16647.000000	-66398817.000000	1379.000000	232.000000	
14.000000	283131.000000	12.520000	-18207.000000	-72447220.000000	2104.000000	383.000000	
9.000000	296843.000000	14.200000	-22775.000000	-84302713.000000	2595.000000	367.000000	
38.000000	74201.000000	3.160000	-8646.000000	-37850815.000000	764.000000	88.000000	
31.000000	85101.000000	5.400000	-12342.000000	-54978970.000000	1128.000000	114.000000	
18.000000	220985.000000	10.810000	-18137.000000	-70323059.000000	1820.000000	334.000000	
21.000000	247396.000000	9.640000	-17630.000000	-60142077.000000	1857.000000	281.000000	
14.000000	186108.000000	12.430000	-21509.000000	-86634660.000000	2197.000000	313.000000	
11.000000	261453.000000	13.500000	-20006.000000	-82311442.000000	2227.000000	487.000000	
31.000000	153859.000000	5.870000	-10676.000000	-40657055.000000	1017.000000	167.000000	
18.000000	279503.000000	11.210000	-21308.000000	-70226358.000000	2066.000000	415.000000	
5.000000	327656.000000	15.860000	-24145.000000	-94958670.000000	2764.000000	541.000000	
27.000000	182443.000000	7.910000	-14102.000000	-46968740.000000	1177.000000	289.000000	
32.000000	82597.000000	4.860000	-10999.000000	-49513797.000000	1006.000000	118.000000	
35.000000	147823.000000	4.050000	-8574.000000	-38688590.000000	875.000000	211.000000	
26.000000	214828.000000	7.390000	-14906.000000	-62401468.000000	1518.000000	220.000000	
15.000000	268267.000000	11.860000	-18465.000000	-71845994.000000	2188.000000	401.000000	
16.000000	235926.000000	12.050000	-15712.000000	-66179970.000000	1834.000000	449.000000	
38.000000	56272.000000	2.310000	-7824.000000	-47335725.000000	846.000000	47.000000	
6.000000	277127.000000	15.360000	-23370.000000	-89981884.000000	2673.000000	537.000000	
29.000000	123024.000000	7.760000	-12375.000000	-51005035.000000	1119.000000	264.000000	
32.000000	102119.000000	5.120000	-11142.000000	-44545527.000000	952.000000	242.000000	
10.000000	293114.000000	13.950000	-22459.000000	-83345311.000000	2529.000000	366.000000	
36.000000	76814.000000	3.890000	-10129.000000	-48599306.000000	928.000000	87.000000	
20.000000	245037.000000	9.970000	-15452.000000	-60780561.000000	1970.000000	275.000000	
28.000000	111071.000000	7.090000	-15243.000000	-56345218.000000	1259.000000	171.000000	
10.000000	270634.000000	14.180000	-23170.000000	-87695203.000000	2451.000000	519.000000	
38.000000	71006.000000	2.710000	-8437.000000	-37445133.000000	747.000000	106.000000	
27.000000	175182.000000	7.500000	-11655.000000	-56341297.000000	1305.000000	188.000000	
15.000000	236906.000000	12.270000	-20918.000000	-80437268.000000	2066.000000	306.000000	
16.000000	232370.000000	12.310000	-16554.000000	-65719614.000000	1790.000000	455.000000	
20.000000	258177.000000	9.550000	-19434.000000	-70117398.000000	1990.000000	303.000000	
11.000000	248611.000000	13.680000	-20155.000000	-77521861.000000	2141.000000	428.000000	
30.000000	180014.000000	6.240000	-11866.000000	-55087630.000000	1188.000000	301.000000	
36.000000	93579.000000	4.370000	-8392.000000	-38151998.000000	807.000000	155.000000	
30.000000	131774.000000	5.960000	-9734.000000	-51434565.000000	1161.000000	286.000000	
35.000000	99220.000000	4.540000	-8188.000000	-39013450.000000	778.000000	238.000000	
13.000000	250748.000000	12.970000	-22251.000000	-86443299.000000	2290.000000	427.000000	
34.000000	137899.000000	4.110000	-8318.000000	-38861000.000000	893.000000	179.000000	
4.000000	331829.000000	16.090000	-23370.000000	-90661145.000000	2703.000000	547.000000	
35.000000	113849.000000	3.740000	-7829.000000	-43620072.000000	810.000000	76.000000	
13.000000	242026.000000	12.730000	-18289.000000	-71466686.000000	2028.000000	409.000000	
28.000000	115693.000000	7.800000	-13787.000000	-55680921.000000	1243.000000	268.000000	
34.000000	82855.000000	5.070000	-11755.000000	-48750766.000000	966.000000	184.000000	
22.000000	207694.000000	8.850000	-17319.000000	-72989487.000000	1624.000000	404.000000	
13.000000	289223.000000	12.900000	-22037.000000	-77137510.000000	2357.000000	356.000000	
30.000000	110658.000000	5.310000	-9255.000000	-51125292.000000	1148.000000	248.000000	
37.000000	60651.000000	3.060000	-9142.000000	-47622617.000000	877.000000	61.000000	
19.000000	252231.000000	9.780000	-21026.000000	-70892042.000000	2113.000000	276.000000	
23.000000	204833.000000	8.540000	-13575.000000	-53416297.000000	1420.000000	366.000000	
25.000000	134505.000000	8.790000	-17076.000000	-62617994.000000	1464.000000	238.000000	
31.000000	82174.000000	5.320000	-12599.000000	-69263075.000000	1302.000000	148.000000	
29.000000	127214.000000	5.490000	-13313.000000	-61429649.000000	1370.000000	199.000000	
3.000000	330019.000000	16.390000	-24152.000000	-95944306.000000	2891.000000	548.000000	
36.000000	108840.000000	3.230000	-8996.000000	-47909173.000000	894.000000	58.000000	
9.000000	243140.000000	14.360000	-21665.000000	-79561722.000000	2581.000000	397.000000	
35.000000	72692.000000	4.340000	-11086.000000	-38547215.000000	829.000000	100.000000	
36.000000	61980.000000	2.940000	-8408.000000	-42877068.000000	859.000000	75.000000	
23.000000	199212.000000	8.970000	-18435.000000	-63412258.000000	1567.000000	316.000000	
19.000000	177450.000000	10.130000	-17264.000000	-74315610.000000	1806.000000	368.000000	
30.000000	126988.000000	6.300000	-11419.000000	-45921279.000000	1134.000000	296.000000	
25.000000	176324.000000	7.190000	-15285.000000	-67323536.000000	1418.000000	255.000000	
13.000000	287922.000000	12.900000	-20829.000000	-77800973.000000	2195.000000	398.000000	
23.000000	188492.000000	8.440000	-15918.000000	-69202384.000000	1884.000000	256.000000	
24.000000	198867.000000	9.160000	-12643.000000	-47496619.000000	1255.000000	353.000000	
25.000000	164524.000000	8.160000	-17978.000000	-71465133.000000	1513.000000	234.000000	
28.000000	217868.000000	6.660000	-13017.000000	-47827810.000000	1362.000000	201.000000	

40.000000	54695.000000	2.010000	-7250.000000	-36816675.000000	658.000000	45.000000	
1.000000	324386.000000	17.040000	-24152.000000	-97060469.000000	3053.000000	465.000000	
0.000000	336025.000000	17.410000	-24152.000000	-97342266.000000	3060.000000	555.000000	
31.000000	109240.000000	5.610000	-10061.000000	-50458320.000000	1202.000000	131.000000	
28.000000	121308.000000	6.710000	-11709.000000	-56461803.000000	1289.000000	267.000000	
18.000000	216947.000000	11.580000	-20425.000000	-70735378.000000	2013.000000	325.000000	
24.000000	191492.000000	8.760000	-16313.000000	-53049635.000000	1472.000000	216.000000	
29.000000	128999.000000	5.670000	-14815.000000	-60338552.000000	1360.000000	224.000000	
4.000000	327503.000000	16.340000	-22621.000000	-90450991.000000	2712.000000	531.000000	
28.000000	103702.000000	6.230000	-14745.000000	-61980388.000000	1370.000000	151.000000	
30.000000	98217.000000	4.720000	-13110.000000	-65576074.000000	1355.000000	126.000000	
37.000000	63377.000000	3.220000	-8116.000000	-37952008.000000	721.000000	76.000000	
30.000000	110691.000000	6.350000	-11465.000000	-41407638.000000	1019.000000	170.000000	
24.000000	189022.000000	8.370000	-16015.000000	-67716541.000000	1610.000000	175.000000	
24.000000	188399.000000	8.110000	-13319.000000	-58812557.000000	1556.000000	273.000000	
28.000000	119672.000000	6.590000	-13575.000000	-61370075.000000	1403.000000	143.000000	
18.000000	164990.000000	10.640000	-18738.000000	-80078887.000000	1949.000000	333.000000	
36.000000	68818.000000	3.480000	-8359.000000	-43028481.000000	838.000000	140.000000	
4.000000	329983.000000	15.920000	-24017.000000	-95427973.000000	2884.000000	543.000000	
38.000000	60902.000000	3.070000	-7732.000000	-38048571.000000	696.000000	62.000000	
22.000000	213222.000000	10.080000	-14179.000000	-63323253.000000	1533.000000	321.000000	
26.000000	173972.000000	7.000000	-16504.000000	-76263670.000000	1605.000000	168.000000	
21.000000	204739.000000	10.310000	-16329.000000	-64121743.000000	1757.000000	244.000000	
24.000000	135350.000000	9.280000	-17554.000000	-68502380.000000	1553.000000	201.000000	
25.000000	138061.000000	7.760000	-14558.000000	-67591505.000000	1505.000000	285.000000	
3.000000	282029.000000	16.530000	-23908.000000	-91048937.000000	2874.000000	549.000000	
3.000000	329254.000000	16.190000	-23614.000000	-95554163.000000	2755.000000	549.000000	
2.000000	311190.000000	16.530000	-23696.000000	-96658306.000000	3007.000000	419.000000	
27.000000	139131.000000	7.150000	-12565.000000	-57034579.000000	1327.000000	238.000000	
